customer_id,first_name,last_name,email,phone_number,account_status,kyc_verified,account_created_at,primary_location_id
CUST-14d8543d,First235,Last235,user235@example.com,555-5982735,Active,false,2025-03-19 22:52:55,LOC-811e93c2
CUST-49e4de45,First236,Last236,user236@example.com,555-1196804,Active,true,2025-03-15 15:26:14,LOC-ede87c01
CUST-23ccbe50,First237,Last237,user237@example.com,555-1363655,Active,true,2025-01-20 22:03:38,LOC-d129d1de
CUST-06eacf4d,First238,Last238,user238@example.com,555-1043110,Active,true,2025-02-03 07:25:30,LOC-23a69005
CUST-5414f692,First239,Last239,user239@example.com,555-6321474,Active,false,2025-06-27 08:22:53,LOC-2f2334ae
CUST-ff46a37a,First240,Last240,user240@example.com,555-2880039,Active,true,2025-03-23 06:04:03,LOC-838e0c3d
CUST-d5bff4f7,First241,Last241,user241@example.com,555-5446948,Active,true,2025-04-28 05:18:19,LOC-96a7dd54
CUST-2303354a,First242,Last242,user242@example.com,555-2447474,Active,false,2025-04-26 06:31:57,LOC-2864dbb0
CUST-1dcf6393,First243,Last243,user243@example.com,555-9213031,Closed,true,2025-02-01 02:29:20,LOC-28c4d699
CUST-cef24c76,First244,Last244,user244@example.com,555-5280449,Active,true,2025-02-19 23:14:07,LOC-d205d707
CUST-9a3c8d92,First245,Last245,user245@example.com,555-2962263,Active,true,2025-07-03 11:20:49,LOC-9dfb84de
CUST-0af4b953,First246,Last246,user246@example.com,555-7056630,Active,true,2025-02-06 23:28:56,LOC-767cd918
CUST-fa1a7544,First247,Last247,user247@example.com,555-2845820,Closed,true,2025-02-21 05:06:18,LOC-f32e6164
CUST-12935f73,First248,Last248,user248@example.com,555-5490640,Closed,true,2025-01-23 06:26:07,LOC-09cd6708
CUST-0c2c0726,First249,Last249,user249@example.com,555-2647973,Active,true,2025-06-22 19:17:38,LOC-6328b2d9
CUST-ab8c2e87,First250,Last250,user250@example.com,555-8392636,Active,false,2025-01-22 21:54:57,LOC-23317d11
CUST-3428d890,First251,Last251,user251@example.com,555-6506672,Active,true,2025-01-04 05:53:15,LOC-7fdbee47
CUST-fad2e3bb,First252,Last252,user252@example.com,555-4579255,Active,true,2025-01-29 00:26:19,LOC-f7999768
CUST-b24f595f,First253,Last253,user253@example.com,555-9277552,Active,true,2025-07-18 05:43:40,LOC-ec7720a0
CUST-2dd467cb,First254,Last254,user254@example.com,555-3311575,Active,true,2025-01-23 23:57:57,LOC-c3c81b58
CUST-8df9199c,First255,Last255,user255@example.com,555-9760393,Active,true,2025-04-21 20:03:46,LOC-1889705a
CUST-d5fd36b9,First256,Last256,user256@example.com,555-3801601,Active,true,2025-06-29 15:51:06,LOC-ac802b87
CUST-11822c22,First257,Last257,user257@example.com,555-6487500,Active,true,2025-03-22 09:59:55,LOC-d9d4b171
CUST-bd9b01b0,First258,Last258,user258@example.com,555-4726951,Active,true,2025-01-19 05:19:14,LOC-d431297d
CUST-c5b1bde7,First259,Last259,user259@example.com,555-5046061,Active,true,2025-05-19 05:01:50,LOC-9ecda4e8
CUST-983c4ca9,First260,Last260,user260@example.com,555-2147531,Active,true,2025-02-10 21:40:06,LOC-ae35b23b
CUST-2bb81848,First261,Last261,user261@example.com,555-9862905,Active,false,2025-01-01 21:59:46,LOC-098144f3
CUST-3a093150,First262,Last262,user262@example.com,555-6027635,Active,true,2025-06-27 12:36:43,LOC-b003f588
CUST-97a83f43,First263,Last263,user263@example.com,555-1472758,Active,true,2025-04-17 21:12:13,LOC-048cd394
CUST-e01a830a,First264,Last264,user264@example.com,555-3008384,Active,true,2025-05-17 15:29:20,LOC-1c330740
CUST-fad3717e,First265,Last265,user265@example.com,555-6186735,Active,true,2025-06-05 13:45:22,LOC-67f043ef
CUST-8d336b10,First266,Last266,user266@example.com,555-3691846,Active,false,2025-03-10 02:57:03,LOC-c00cf998
CUST-112589f0,First267,Last267,user267@example.com,555-8088188,Active,true,2025-03-04 22:03:22,LOC-b7f54442
CUST-1c0227a9,First268,Last268,user268@example.com,555-9900457,Suspended,true,2025-06-07 08:11:50,LOC-2c8094ea
CUST-c73d38bb,First269,Last269,user269@example.com,555-2915798,Active,true,2025-05-20 15:20:03,LOC-13e831ae
CUST-bcbb3e41,First270,Last270,user270@example.com,555-3237081,Active,true,2025-03-11 05:08:19,LOC-781f0b82
CUST-136067d4,First271,Last271,user271@example.com,555-3612074,Active,true,2025-06-18 02:30:06,LOC-c4f97c8e
CUST-5b48b832,First272,Last272,user272@example.com,555-4578085,Active,true,2025-02-14 18:00:34,LOC-1f8ad90f
CUST-24aca6c8,First273,Last273,user273@example.com,555-9739182,Active,true,2025-06-12 16:30:33,LOC-a2f6b98a
CUST-aa48d8d3,First274,Last274,user274@example.com,555-3649543,Active,true,2025-02-01 00:56:04,LOC-6f0cc1d5
CUST-471826a5,First275,Last275,user275@example.com,555-5018437,Active,true,2025-04-22 12:09:00,LOC-60f1b573
CUST-a111b694,First276,Last276,user276@example.com,555-9487659,Active,false,2025-02-18 11:02:26,LOC-a0fa69ea
CUST-f9e0f8c9,First277,Last277,user277@example.com,555-3458720,Active,true,2025-04-29 02:03:09,LOC-566fe368
CUST-772ccda3,First278,Last278,user278@example.com,555-7737231,Active,false,2025-03-27 05:09:03,LOC-402caf20
CUST-ed926e8e,First279,Last279,user279@example.com,555-4924703,Active,true,2025-05-16 01:25:30,LOC-23ad3054
CUST-dc6cf105,First280,Last280,user280@example.com,555-5491897,Active,true,2025-05-26 10:54:52,LOC-05184a47
CUST-76aa63f8,First281,Last281,user281@example.com,555-6873515,Active,true,2025-02-05 19:50:31,LOC-6a512612
CUST-6c61823d,First282,Last282,user282@example.com,555-7639484,Active,true,2025-03-20 12:33:27,LOC-d8c5f4b1
CUST-d3b7f23a,First283,Last283,user283@example.com,555-2586824,Active,true,2025-03-21 05:08:01,LOC-d9d4b171
CUST-f62639cd,First284,Last284,user284@example.com,555-8335965,Active,false,2025-01-17 23:17:12,LOC-eaa937b7
CUST-243784be,First285,Last285,user285@example.com,555-5158963,Active,false,2025-05-07 10:41:32,LOC-1e091ef5
CUST-5e3836f6,First286,Last286,user286@example.com,555-9951049,Active,true,2025-06-13 15:12:18,LOC-27774ae7
CUST-965f3f60,First287,Last287,user287@example.com,555-2110313,Active,true,2025-01-29 03:43:21,LOC-a9985f69
CUST-0d3ba1f2,First288,Last288,user288@example.com,555-3029642,Active,true,2025-06-18 08:54:00,LOC-a502c4c1
CUST-fa9cc597,First289,Last289,user289@example.com,555-3768770,Active,true,2025-07-12 22:48:01,LOC-c47da7bc
CUST-0abcc7c5,First290,Last290,user290@example.com,555-1209071,Active,true,2025-01-12 13:59:11,LOC-605df8eb
CUST-ccab142b,First291,Last291,user291@example.com,555-6326309,Active,true,2025-07-16 12:03:42,LOC-c3c81b58
CUST-5f78abc7,First292,Last292,user292@example.com,555-6007752,Active,true,2025-04-02 16:45:03,LOC-ec0afbb4
CUST-3e8d7eea,First293,Last293,user293@example.com,555-4108577,Active,true,2025-02-12 19:30:00,LOC-d0fda29f
CUST-db18f2bb,First294,Last294,user294@example.com,555-9411995,Active,true,2025-02-26 07:06:05,LOC-96b5d43b
CUST-3d29e063,First295,Last295,user295@example.com,555-8398424,Active,true,2025-05-09 22:18:14,LOC-ac81abcd
CUST-c606a362,First296,Last296,user296@example.com,555-7723695,Active,true,2025-01-10 11:26:15,LOC-d9d4b171
CUST-64b6a0b6,First297,Last297,user297@example.com,555-9717818,Active,true,2025-03-23 03:30:00,LOC-ec79a373
CUST-039db574,First298,Last298,user298@example.com,555-9578968,Active,true,2025-03-08 14:29:05,LOC-cb6e02cc
CUST-799b6f1e,First299,Last299,user299@example.com,555-7102706,Active,true,2025-06-13 01:03:14,LOC-f3ff77e2
CUST-c5882f9c,First300,Last300,user300@example.com,555-9145535,Active,true,2025-04-18 16:23:54,LOC-936e7f62
CUST-41c0e9b6,First301,Last301,user301@example.com,555-7676934,Active,true,2025-03-26 17:27:53,LOC-d9d4b171
CUST-ca68451f,First302,Last302,user302@example.com,555-9991138,Active,true,2025-03-07 15:50:18,LOC-48b078d5
CUST-f7e82461,First303,Last303,user303@example.com,555-2241125,Active,true,2025-05-21 18:17:33,LOC-969feb0d
CUST-9ba9b2e6,First304,Last304,user304@example.com,555-7078666,Active,true,2025-06-19 14:52:40,LOC-fa4b51ec
CUST-42958e2b,First305,Last305,user305@example.com,555-8747863,Active,true,2025-05-21 22:20:55,LOC-1a2c8ff8
CUST-554b4e04,First306,Last306,user306@example.com,555-4639788,Active,true,2025-06-29 20:11:05,LOC-016dd350
CUST-b5f0cdd3,First307,Last307,user307@example.com,555-6841116,Active,true,2025-04-17 13:31:16,LOC-6f48c5ce
CUST-8aaadfce,First308,Last308,user308@example.com,555-2062495,Active,false,2025-01-02 23:55:29,LOC-40bca5a7
CUST-cc198c4a,First309,Last309,user309@example.com,555-3896419,Active,true,2025-04-29 20:09:50,LOC-194ed5a6
CUST-016d7e21,First310,Last310,user310@example.com,555-7987350,Active,true,2025-03-29 18:05:46,LOC-05184a47
CUST-39c8cbe2,First311,Last311,user311@example.com,555-2994900,Active,true,2025-07-04 11:10:01,LOC-65ebf05b
CUST-7a63b157,First312,Last312,user312@example.com,555-9114310,Active,true,2025-07-12 10:34:38,LOC-d6b686ac
CUST-31ce6548,First313,Last313,user313@example.com,555-5467393,Closed,true,2025-02-19 21:41:22,LOC-5b337608
CUST-6c25b2b5,First314,Last314,user314@example.com,555-6684204,Active,true,2025-03-22 14:45:19,LOC-dad51a2f
CUST-d9e4d24a,First315,Last315,user315@example.com,555-6156080,Active,true,2025-01-09 22:38:41,LOC-3abecb9e
CUST-2df2c67a,First316,Last316,user316@example.com,555-9085842,Active,false,2025-05-05 20:41:18,LOC-eaa937b7
CUST-0ba19877,First317,Last317,user317@example.com,555-4943679,Active,true,2025-03-13 19:12:25,LOC-6acfe663
CUST-8ef3f5b7,First318,Last318,user318@example.com,555-4164291,Active,true,2025-02-06 12:29:34,LOC-79d1d492
CUST-af3e4d83,First319,Last319,user319@example.com,555-9152321,Active,true,2025-02-05 20:36:11,LOC-b214056a
CUST-5391f3f0,First320,Last320,user320@example.com,555-5144680,Active,false,2025-02-05 20:17:24,LOC-b0354380
CUST-090e9751,First321,Last321,user321@example.com,555-7386015,Active,true,2025-04-04 12:03:20,LOC-b7cf53bf
CUST-87a61dde,First322,Last322,user322@example.com,555-6118153,Active,true,2025-06-09 02:23:31,LOC-fa41507d
CUST-34427eef,First323,Last323,user323@example.com,555-1189002,Active,true,2025-03-10 14:25:30,LOC-a1dbe6d1
CUST-b9f38287,First324,Last324,user324@example.com,555-4447587,Active,true,2025-01-06 04:53:28,LOC-28bbfbd9
CUST-428c1ab5,First325,Last325,user325@example.com,555-4325248,Active,true,2025-06-26 15:59:01,LOC-3e547c5d
CUST-f005fdf1,First326,Last326,user326@example.com,555-7548689,Active,true,2025-07-08 14:37:45,LOC-7e05b9b3
CUST-70193120,First327,Last327,user327@example.com,555-9831229,Active,true,2025-06-05 17:55:06,LOC-91227c0b
CUST-a22c6678,First328,Last328,user328@example.com,555-8614592,Suspended,true,2025-02-28 16:51:56,LOC-ab2d0790
CUST-8c2fb116,First329,Last329,user329@example.com,555-6179277,Active,true,2025-06-10 11:48:26,LOC-1db868b8
CUST-b2d19e23,First330,Last330,user330@example.com,555-9943963,Active,true,2025-06-15 15:34:19,LOC-fec0631a
CUST-e4aa6c69,First331,Last331,user331@example.com,555-9771701,Active,true,2025-05-26 18:02:46,LOC-2f7105eb
CUST-13ef1477,First332,Last332,user332@example.com,555-8851338,Active,true,2025-03-16 06:17:52,LOC-884ab63f
CUST-0d41c932,First333,Last333,user333@example.com,555-7541539,Active,true,2025-06-08 16:44:19,LOC-41d68b24
CUST-c079ca86,First334,Last334,user334@example.com,555-4899347,Active,true,2025-05-28 23:57:03,LOC-82d44532
CUST-da1d39a8,First335,Last335,user335@example.com,555-4215003,Active,true,2025-05-09 18:14:58,LOC-36a0330b
CUST-e05c6937,First336,Last336,user336@example.com,555-7902389,Active,true,2025-06-07 12:48:35,LOC-0c82c3ba
CUST-89d734f0,First337,Last337,user337@example.com,555-4422684,Active,true,2025-01-24 05:25:36,LOC-7fdbee47
CUST-28fe596a,First338,Last338,user338@example.com,555-9317058,Active,true,2025-02-06 16:20:13,LOC-9e23ae07
CUST-cdd48b58,First339,Last339,user339@example.com,555-9739238,Active,true,2025-06-10 19:55:00,LOC-3e688a6f
CUST-9f44988a,First340,Last340,user340@example.com,555-5731765,Active,true,2025-01-31 19:36:44,LOC-67918f2f
CUST-dedd05f7,First341,Last341,user341@example.com,555-4582534,Active,true,2025-06-15 15:29:49,LOC-580815ca
CUST-73ad38df,First342,Last342,user342@example.com,555-4772659,Suspended,true,2025-04-29 12:25:21,LOC-bfaf2f3c
CUST-aaa00602,First343,Last343,user343@example.com,555-4778947,Suspended,true,2025-07-08 16:38:09,LOC-d4f70f6a
CUST-68a5093e,First344,Last344,user344@example.com,555-6898236,Active,true,2025-06-22 19:16:07,LOC-c282ae8b
CUST-e369c63d,First345,Last345,user345@example.com,555-3009440,Active,true,2025-05-11 16:40:49,LOC-5a8d6433
CUST-de0bc688,First346,Last346,user346@example.com,555-8975173,Active,true,2025-03-10 21:31:19,LOC-f0354766
CUST-f9c47d4f,First347,Last347,user347@example.com,555-9584571,Active,true,2025-06-22 22:28:57,LOC-6e1c86ca
CUST-0cc220d3,First348,Last348,user348@example.com,555-6686473,Suspended,true,2025-01-14 23:01:03,LOC-78c17c99
CUST-2566e550,First349,Last349,user349@example.com,555-9644934,Suspended,true,2025-04-14 06:57:04,LOC-23247fba
CUST-bfa49524,First350,Last350,user350@example.com,555-3356782,Active,true,2025-04-30 10:54:36,LOC-e505c3de
CUST-efd8feb4,First351,Last351,user351@example.com,555-5551016,Active,true,2025-07-13 18:02:26,LOC-ec7720a0
CUST-cb7981f5,First352,Last352,user352@example.com,555-8901475,Active,true,2025-04-16 12:00:49,LOC-1cf0d444
CUST-672531ed,First353,Last353,user353@example.com,555-4956616,Active,true,2025-02-12 07:28:41,LOC-a03b7877
CUST-44c1e8cc,First354,Last354,user354@example.com,555-1693394,Active,true,2025-01-14 06:28:06,LOC-3962cd45
CUST-6ccb7eaf,First355,Last355,user355@example.com,555-2199934,Active,true,2025-05-07 02:43:53,LOC-4768c96c
CUST-30a238ce,First356,Last356,user356@example.com,555-6226681,Active,true,2025-02-14 10:07:32,LOC-947ed53a
CUST-d6fb99e0,First357,Last357,user357@example.com,555-4470562,Suspended,true,2025-07-11 11:06:37,LOC-d7b9266c
CUST-7369df99,First358,Last358,user358@example.com,555-5921844,Active,true,2025-03-29 05:38:09,LOC-782aa271
CUST-12c108f9,First359,Last359,user359@example.com,555-2089441,Active,false,2025-06-06 12:28:53,LOC-befa9e42
CUST-96a73cae,First360,Last360,user360@example.com,555-3882896,Active,true,2025-03-25 21:12:57,LOC-81f124e0
CUST-05598c28,First361,Last361,user361@example.com,555-3260444,Active,true,2025-01-30 03:06:33,LOC-dbd4c7e1
CUST-c95e7d88,First362,Last362,user362@example.com,555-9027681,Active,true,2025-03-26 02:31:44,LOC-81c3ea2a
CUST-23fa69e5,First363,Last363,user363@example.com,555-1049739,Active,true,2025-02-28 02:37:03,LOC-5ec1c3cf
CUST-affbe1cf,First364,Last364,user364@example.com,555-5855859,Active,true,2025-04-29 18:27:34,LOC-d0569c4e
CUST-f081a74d,First365,Last365,user365@example.com,555-6628821,Active,false,2025-06-06 09:53:10,LOC-1f8ad90f
CUST-147143bf,First366,Last366,user366@example.com,555-5174881,Active,true,2025-01-15 22:06:11,LOC-41d31cea
CUST-42d6f36b,First367,Last367,user367@example.com,555-4312053,Active,true,2025-01-23 02:04:45,LOC-9da0db3e
CUST-df4cc4ee,First368,Last368,user368@example.com,555-7312740,Closed,true,2025-06-17 04:23:00,LOC-a95a72fe
CUST-aa139ad0,First369,Last369,user369@example.com,555-3915125,Active,true,2025-03-12 02:19:09,LOC-395b8e36
CUST-2fc2dac1,First370,Last370,user370@example.com,555-6025978,Active,true,2025-04-25 21:09:33,LOC-eba51c5e
CUST-62a00bf8,First371,Last371,user371@example.com,555-1585330,Active,true,2025-01-30 04:08:54,LOC-d8c5f4b1
CUST-c9ad2a61,First372,Last372,user372@example.com,555-7253469,Active,true,2025-04-12 21:23:50,LOC-41caeaa4
CUST-c370de68,First373,Last373,user373@example.com,555-3199747,Closed,true,2025-06-27 12:58:20,LOC-01d7fc46
CUST-9d9877b5,First374,Last374,user374@example.com,555-2055713,Active,false,2025-01-10 07:24:37,LOC-ee8a7dca
CUST-04fe02b9,First375,Last375,user375@example.com,555-6981835,Active,false,2025-07-03 02:17:59,LOC-a7903ea9
CUST-e820dc86,First376,Last376,user376@example.com,555-2742328,Active,true,2025-06-24 21:42:13,LOC-bde3423a
CUST-a0a33228,First377,Last377,user377@example.com,555-9272874,Active,true,2025-05-19 07:52:29,LOC-b38a7470
CUST-dd7b254d,First378,Last378,user378@example.com,555-9964034,Active,false,2025-05-11 13:39:36,LOC-da79560d
CUST-bd6f3af8,First379,Last379,user379@example.com,555-2437550,Active,true,2025-04-25 15:04:55,LOC-4768c96c
CUST-e3c11f3e,First380,Last380,user380@example.com,555-3140480,Active,true,2025-05-18 04:10:05,LOC-db9675c7
CUST-11eae809,First381,Last381,user381@example.com,555-4739110,Active,true,2025-02-02 20:16:21,LOC-8ee8ab91
CUST-23c51e95,First382,Last382,user382@example.com,555-3455376,Active,true,2025-05-13 08:44:20,LOC-1cf0d444
CUST-fd4bc106,First383,Last383,user383@example.com,555-1875216,Active,true,2025-06-18 14:42:16,LOC-81e12fd5
CUST-41bf38c2,First384,Last384,user384@example.com,555-7906626,Active,true,2025-06-07 16:12:15,LOC-7fcbac1a
CUST-3f1bc2fd,First385,Last385,user385@example.com,555-5809596,Suspended,true,2025-07-02 15:18:10,LOC-2864dbb0
CUST-803ad970,First386,Last386,user386@example.com,555-8083555,Active,false,2025-03-07 15:51:04,LOC-f7fbd233
CUST-35fdd93c,First387,Last387,user387@example.com,555-5465441,Active,true,2025-01-09 23:16:23,LOC-7fbd6c63
CUST-ba497393,First388,Last388,user388@example.com,555-1592941,Active,true,2025-05-10 08:51:43,LOC-32c89e37
CUST-021294c0,First389,Last389,user389@example.com,555-6618709,Active,true,2025-07-02 23:46:49,LOC-517f1c3a
CUST-02113e95,First390,Last390,user390@example.com,555-7373214,Active,false,2025-05-09 23:23:18,LOC-d6baa030
CUST-0d3c8142,First391,Last391,user391@example.com,555-7089925,Active,true,2025-05-18 02:52:45,LOC-c6e4f0f1
CUST-73881af4,First392,Last392,user392@example.com,555-6010587,Active,true,2025-02-17 22:52:59,LOC-c7141c29
CUST-a542d8b7,First393,Last393,user393@example.com,555-1542897,Active,true,2025-05-22 12:15:10,LOC-d518b793
CUST-79e203a5,First394,Last394,user394@example.com,555-8273753,Active,true,2025-06-09 09:35:39,LOC-ef7c9523
CUST-8f5a4965,First395,Last395,user395@example.com,555-1916379,Active,true,2025-05-01 06:03:21,LOC-1927a225
CUST-5b36cfe0,First396,Last396,user396@example.com,555-2989179,Active,false,2025-04-05 22:51:05,LOC-eb696253
CUST-d992df41,First397,Last397,user397@example.com,555-5146020,Active,true,2025-06-04 04:45:20,LOC-3abecb9e
CUST-c1fd4b38,First398,Last398,user398@example.com,555-2416123,Active,true,2025-03-19 00:25:10,LOC-aaa16d43
CUST-84afcac0,First399,Last399,user399@example.com,555-5154810,Active,true,2025-01-26 21:57:55,LOC-82701f00
CUST-1b4f6a7f,First400,Last400,user400@example.com,555-7978913,Active,false,2025-04-08 10:00:29,LOC-76fa44a8
CUST-99ff2223,First401,Last401,user401@example.com,555-9711843,Suspended,true,2025-02-20 00:38:23,LOC-43ef30f9
CUST-5dd838c3,First402,Last402,user402@example.com,555-1194149,Active,true,2025-03-07 19:08:34,LOC-e2f8678f
CUST-93118808,First403,Last403,user403@example.com,555-8549326,Active,true,2025-06-06 06:49:40,LOC-5c0ec44c
CUST-828a0132,First404,Last404,user404@example.com,555-3421111,Active,true,2025-05-26 22:45:18,LOC-092d21c3
CUST-40d0f4a3,First405,Last405,user405@example.com,555-1324085,Active,true,2025-02-20 02:59:38,LOC-b003f588
CUST-34ba4024,First406,Last406,user406@example.com,555-1273624,Active,true,2025-05-24 01:40:36,LOC-491c8201
CUST-167e8762,First407,Last407,user407@example.com,555-7790053,Active,false,2025-02-13 02:47:02,LOC-e3e9220a
CUST-9fff86cc,First408,Last408,user408@example.com,555-9978091,Active,true,2025-07-10 05:21:17,LOC-6170b603
CUST-25d16431,First409,Last409,user409@example.com,555-6995071,Active,true,2025-07-06 17:47:33,LOC-3408f3a3
CUST-a9a02335,First410,Last410,user410@example.com,555-2811239,Active,true,2025-01-31 21:56:17,LOC-a3f06e17
CUST-e88141c7,First411,Last411,user411@example.com,555-7562927,Active,true,2025-05-10 05:46:19,LOC-5eb7a182
CUST-28dc3903,First412,Last412,user412@example.com,555-1545138,Active,true,2025-02-18 20:38:55,LOC-0b93efa8
CUST-1abb6002,First413,Last413,user413@example.com,555-3912364,Active,false,2025-05-08 12:29:34,LOC-af15a3ad
